heading,line,cond_num,Hs,Tp,elem,static_kN,dyn_mean_kN,dyn_max_kN,dyn_std_kN
90deg,HL29,5,1.8300,5.8400,Mooring1,150.6374,154.6389,230.6397,4.6410
90deg,HL29,5,1.8300,5.8400,Mooring2,130.6946,133.0152,307.1016,8.2479
90deg,HL29,5,1.8300,5.8400,Mooring3,128.8541,126.4890,322.9713,11.9885
90deg,HL29,5,1.8300,5.8400,Mooring4,161.4432,153.2254,195.4141,5.7055
90deg,HL29,5,1.8300,5.8400,Mooring5,162.3744,164.5180,186.5930,1.8549
90deg,HL29,5,1.8300,5.8400,Mooring6,140.2588,142.3532,345.3166,10.7297
90deg,HL29,5,1.8300,5.8400,Mooring7,145.0435,145.7920,331.3806,8.5696
90deg,HL29,5,1.8300,5.8400,Mooring8,158.7244,155.5352,227.3414,4.1325
90deg,HL29,6,2.1700,6.3400,Mooring1,149.1275,154.4250,348.8186,38.7602
90deg,HL29,6,2.1700,6.3400,Mooring2,125.9298,133.6265,610.7421,92.2243
90deg,HL29,6,2.1700,6.3400,Mooring3,123.7648,132.3855,660.4815,100.4839
90deg,HL29,6,2.1700,6.3400,Mooring4,160.2662,152.2635,231.0958,10.7078
90deg,HL29,6,2.1700,6.3400,Mooring5,162.5336,165.6702,197.7989,4.4480
90deg,HL29,6,2.1700,6.3400,Mooring6,137.4185,151.9461,513.9534,38.7071
90deg,HL29,6,2.1700,6.3400,Mooring7,141.9415,151.4888,433.8358,13.9772
90deg,HL29,6,2.1700,6.3400,Mooring8,157.2692,156.8846,256.2974,3.2341
90deg,HL29,7,2.5000,6.8100,Mooring1,146.4024,151.8898,458.1376,57.6855
90deg,HL29,7,2.5000,6.8100,Mooring2,119.4427,135.5242,908.0621,142.7742
90deg,HL29,7,2.5000,6.8100,Mooring3,117.4040,142.5638,1003.5164,164.4270
90deg,HL29,7,2.5000,6.8100,Mooring4,159.7921,152.7622,305.6002,23.8347
90deg,HL29,7,2.5000,6.8100,Mooring5,162.2439,166.0756,212.4576,7.7055
90deg,HL29,7,2.5000,6.8100,Mooring6,133.9687,164.3817,763.5476,78.7713
90deg,HL29,7,2.5000,6.8100,Mooring7,138.9451,159.0531,649.8914,52.5495
90deg,HL29,7,2.5000,6.8100,Mooring8,156.3827,159.1288,341.3152,14.9525
135deg,HL7,1,0.5000,1.5000,Mooring1,157.1796,157.2000,158.1146,0.0175
135deg,HL7,1,0.5000,1.5000,Mooring2,146.4313,146.4357,147.4990,0.0767
135deg,HL7,1,0.5000,1.5000,Mooring3,143.5977,143.5947,144.8107,0.1193
135deg,HL7,1,0.5000,1.5000,Mooring4,162.3988,162.3602,163.7831,0.0691
135deg,HL7,1,0.5000,1.5000,Mooring5,162.6141,162.6276,163.2953,0.0438
135deg,HL7,1,0.5000,1.5000,Mooring6,144.5694,144.5933,146.2979,0.1906
135deg,HL7,1,0.5000,1.5000,Mooring7,148.6661,148.6549,149.8882,0.0952
135deg,HL7,1,0.5000,1.5000,Mooring8,159.4306,159.4106,160.2238,0.1107
135deg,HL7,2,0.8300,1.9300,Mooring1,156.5774,156.5967,159.5886,0.2604
135deg,HL7,2,0.8300,1.9300,Mooring2,145.8812,145.8466,148.8486,0.2653
135deg,HL7,2,0.8300,1.9300,Mooring3,143.5885,143.5182,146.4139,0.2798
135deg,HL7,2,0.8300,1.9300,Mooring4,163.2454,163.1699,167.3965,0.4487
135deg,HL7,2,0.8300,1.9300,Mooring5,162.2065,162.2338,164.1142,0.1686
135deg,HL7,2,0.8300,1.9300,Mooring6,143.1319,143.1411,147.3620,0.2633
135deg,HL7,2,0.8300,1.9300,Mooring7,147.5088,147.4723,150.7917,0.3090
135deg,HL7,2,0.8300,1.9300,Mooring8,159.4019,159.3574,162.0251,0.3671
135deg,HL7,3,1.1700,2.2900,Mooring1,155.8935,155.8881,161.0432,0.4941
135deg,HL7,3,1.1700,2.2900,Mooring2,145.1850,145.0908,150.6496,0.5888
135deg,HL7,3,1.1700,2.2900,Mooring3,143.4143,143.2948,149.0200,0.4634
135deg,HL7,3,1.1700,2.2900,Mooring4,164.1326,164.0578,171.9169,0.8789
135deg,HL7,3,1.1700,2.2900,Mooring5,161.7372,161.7645,165.5071,0.4523
135deg,HL7,3,1.1700,2.2900,Mooring6,141.1803,141.2023,149.2034,0.5440
135deg,HL7,3,1.1700,2.2900,Mooring7,145.8842,145.8668,153.3021,0.8948
135deg,HL7,3,1.1700,2.2900,Mooring8,159.2215,159.1891,163.9670,0.4411
135deg,HL7,4,1.5000,2.5900,Mooring1,155.1725,155.0964,163.9245,0.5277
135deg,HL7,4,1.5000,2.5900,Mooring2,144.3844,144.2104,153.2961,0.7070
135deg,HL7,4,1.5000,2.5900,Mooring3,143.1357,143.0108,152.0575,0.3202
135deg,HL7,4,1.5000,2.5900,Mooring4,165.0299,165.0388,176.5460,0.8781
135deg,HL7,4,1.5000,2.5900,Mooring5,161.2268,161.2275,166.7570,0.4924
135deg,HL7,4,1.5000,2.5900,Mooring6,138.8510,138.8970,152.4781,0.9952
135deg,HL7,4,1.5000,2.5900,Mooring7,143.8857,143.9050,155.9988,1.0306
135deg,HL7,4,1.5000,2.5900,Mooring8,158.9101,158.9233,167.0467,0.5779
135deg,HL7,5,1.8300,2.8700,Mooring1,154.5338,153.3280,170.2809,2.8941
135deg,HL7,5,1.8300,2.8700,Mooring2,143.4080,142.9941,159.0386,2.3833
135deg,HL7,5,1.8300,2.8700,Mooring3,142.5861,143.4400,158.4286,1.4859
135deg,HL7,5,1.8300,2.8700,Mooring4,165.6715,167.7521,186.6501,2.6004
135deg,HL7,5,1.8300,2.8700,Mooring5,160.8176,159.9146,170.1244,1.6830
135deg,HL7,5,1.8300,2.8700,Mooring6,136.2926,135.7576,157.7028,1.4410
135deg,HL7,5,1.8300,2.8700,Mooring7,141.4190,141.9284,161.7646,1.4660
135deg,HL7,5,1.8300,2.8700,Mooring8,158.2638,159.5192,171.7781,1.5683
135deg,HL7,6,2.1700,3.1200,Mooring1,153.6754,148.3837,175.7153,5.0648
135deg,HL7,6,2.1700,3.1200,Mooring2,142.2844,141.4264,168.8760,4.6730
135deg,HL7,6,2.1700,3.1200,Mooring3,142.0488,147.5752,172.2930,2.8662
135deg,HL7,6,2.1700,3.1200,Mooring4,166.6391,176.7744,207.3827,3.8083
135deg,HL7,6,2.1700,3.1200,Mooring5,160.2250,156.0906,173.0700,2.8087
135deg,HL7,6,2.1700,3.1200,Mooring6,133.1688,131.6346,171.2946,6.6459
135deg,HL7,6,2.1700,3.1200,Mooring7,138.5583,141.5050,171.1717,2.8955
135deg,HL7,6,2.1700,3.1200,Mooring8,157.6277,163.7512,183.6317,3.2823
135deg,HL7,7,2.5000,3.3500,Mooring1,151.3686,141.7265,180.9944,7.1715
135deg,HL7,7,2.5000,3.3500,Mooring2,138.6399,140.0233,191.0285,8.9543
135deg,HL7,7,2.5000,3.3500,Mooring3,139.4881,154.4759,203.0486,10.4259
135deg,HL7,7,2.5000,3.3500,Mooring4,168.0148,189.5529,238.6018,9.8671
135deg,HL7,7,2.5000,3.3500,Mooring5,159.4386,150.9442,171.8428,2.4979
135deg,HL7,7,2.5000,3.3500,Mooring6,131.4692,127.7262,185.6085,9.0796
135deg,HL7,7,2.5000,3.3500,Mooring7,137.8177,142.3742,197.0297,7.7263
135deg,HL7,7,2.5000,3.3500,Mooring8,158.2984,170.1808,214.5199,11.7241
135deg,HL7,8,2.8300,3.5600,Mooring1,151.7389,136.8509,186.3637,10.0988
135deg,HL7,8,2.8300,3.5600,Mooring2,139.5586,138.5072,218.8309,11.7802
135deg,HL7,8,2.8300,3.5600,Mooring3,140.4537,158.7611,234.9417,15.2341
135deg,HL7,8,2.8300,3.5600,Mooring4,168.5837,198.4982,269.4883,14.8112
135deg,HL7,8,2.8300,3.5600,Mooring5,158.9363,147.2451,173.3086,2.6849
135deg,HL7,8,2.8300,3.5600,Mooring6,125.9022,123.7261,212.4301,7.8936
135deg,HL7,8,2.8300,3.5600,Mooring7,131.9528,141.5991,237.9672,17.9406
135deg,HL7,8,2.8300,3.5600,Mooring8,156.0495,174.1414,244.1454,19.4131
135deg,HL7,9,3.1700,3.7700,Mooring1,150.2298,133.0697,214.7842,12.8573
135deg,HL7,9,3.1700,3.7700,Mooring2,137.7675,137.1111,275.8620,26.3579
135deg,HL7,9,3.1700,3.7700,Mooring3,139.6387,161.9982,297.7883,32.6341
135deg,HL7,9,3.1700,3.7700,Mooring4,170.3053,205.4454,300.9440,25.7498
135deg,HL7,9,3.1700,3.7700,Mooring5,157.8739,144.4089,181.2793,5.5792
135deg,HL7,9,3.1700,3.7700,Mooring6,121.2141,120.1261,270.0728,25.0989
135deg,HL7,9,3.1700,3.7700,Mooring7,128.0434,139.9249,312.0869,40.1854
135deg,HL7,9,3.1700,3.7700,Mooring8,155.4314,176.6991,282.3637,29.5541
135deg,HL9,1,0.5000,1.7000,Mooring1,157.1918,157.1948,158.3073,0.1053
135deg,HL9,1,0.5000,1.7000,Mooring2,146.4415,146.4273,147.5074,0.0275
135deg,HL9,1,0.5000,1.7000,Mooring3,143.5975,143.5866,144.7737,0.1220
135deg,HL9,1,0.5000,1.7000,Mooring4,162.3884,162.3633,163.8142,0.0908
135deg,HL9,1,0.5000,1.7000,Mooring5,162.6142,162.6240,163.3196,0.0384
135deg,HL9,1,0.5000,1.7000,Mooring6,144.5285,144.5698,146.3302,0.1257
135deg,HL9,1,0.5000,1.7000,Mooring7,148.6245,148.6345,149.9209,0.0924
135deg,HL9,1,0.5000,1.7000,Mooring8,159.4067,159.4049,160.2838,0.0854
135deg,HL9,2,0.8300,2.1900,Mooring1,156.6108,156.5912,159.4628,0.2684
135deg,HL9,2,0.8300,2.1900,Mooring2,145.9021,145.8362,148.8458,0.3479
135deg,HL9,2,0.8300,2.1900,Mooring3,143.5780,143.5068,146.5147,0.2287
135deg,HL9,2,0.8300,2.1900,Mooring4,163.2046,163.1723,167.4544,0.4733
135deg,HL9,2,0.8300,2.1900,Mooring5,162.2167,162.2295,164.1566,0.2215
135deg,HL9,2,0.8300,2.1900,Mooring6,143.0691,143.1058,147.3642,0.3209
135deg,HL9,2,0.8300,2.1900,Mooring7,147.4155,147.4401,150.9716,0.3683
135deg,HL9,2,0.8300,2.1900,Mooring8,159.3445,159.3470,161.8132,0.2458
135deg,HL9,3,1.1700,2.5900,Mooring1,155.9397,155.8958,161.4656,0.4101
135deg,HL9,3,1.1700,2.5900,Mooring2,145.2166,145.0903,151.0353,0.5143
135deg,HL9,3,1.1700,2.5900,Mooring3,143.4034,143.2813,148.9302,0.2270
135deg,HL9,3,1.1700,2.5900,Mooring4,164.0716,164.0443,171.2394,0.5538
135deg,HL9,3,1.1700,2.5900,Mooring5,161.7574,161.7658,165.1430,0.3244
135deg,HL9,3,1.1700,2.5900,Mooring6,141.0857,141.1441,149.8552,0.5379
135deg,HL9,3,1.1700,2.5900,Mooring7,145.7488,145.8006,153.6030,0.6438
135deg,HL9,3,1.1700,2.5900,Mooring8,159.1382,159.1561,164.1393,0.3577
135deg,HL9,4,1.5000,2.9400,Mooring1,155.2319,154.8821,165.7408,1.7468
135deg,HL9,4,1.5000,2.9400,Mooring2,144.4161,144.1388,156.2156,1.5723
135deg,HL9,4,1.5000,2.9400,Mooring3,143.1049,143.1381,153.0976,1.0782
135deg,HL9,4,1.5000,2.9400,Mooring4,164.9481,165.4055,177.7036,1.5886
135deg,HL9,4,1.5000,2.9400,Mooring5,161.2571,161.0497,167.7153,1.0340
135deg,HL9,4,1.5000,2.9400,Mooring6,138.7356,138.6627,154.5988,1.3143
135deg,HL9,4,1.5000,2.9400,Mooring7,143.7092,143.8818,157.8795,0.9079
135deg,HL9,4,1.5000,2.9400,Mooring8,158.7939,159.1066,169.8152,1.7200
135deg,HL9,5,1.8300,3.2500,Mooring1,154.5922,153.2738,170.6039,3.2653
135deg,HL9,5,1.8300,3.2500,Mooring2,143.4290,142.9526,162.2150,2.8336
135deg,HL9,5,1.8300,3.2500,Mooring3,142.5341,143.4274,160.9226,2.2274
135deg,HL9,5,1.8300,3.2500,Mooring4,165.5794,167.8212,187.4186,3.2358
135deg,HL9,5,1.8300,3.2500,Mooring5,160.8580,159.8715,170.3510,1.7588
135deg,HL9,5,1.8300,3.2500,Mooring6,136.1879,135.6400,160.2347,1.9981
135deg,HL9,5,1.8300,3.2500,Mooring7,141.2524,141.8645,164.2880,2.0237
135deg,HL9,5,1.8300,3.2500,Mooring8,158.1470,159.5343,173.9517,1.9044
135deg,HL9,6,2.1700,3.5300,Mooring1,153.7226,147.8467,172.2952,3.9435
135deg,HL9,6,2.1700,3.5300,Mooring2,142.2638,141.1618,169.0400,3.7316
135deg,HL9,6,2.1700,3.5300,Mooring3,141.9549,147.7369,173.0691,2.4706
135deg,HL9,6,2.1700,3.5300,Mooring4,166.5169,177.5725,210.7959,5.9571
135deg,HL9,6,2.1700,3.5300,Mooring5,160.2657,155.6910,170.6998,1.8510
135deg,HL9,6,2.1700,3.5300,Mooring6,133.0850,131.1714,171.4158,4.3891
135deg,HL9,6,2.1700,3.5300,Mooring7,138.4124,141.5620,178.9456,3.3500
135deg,HL9,6,2.1700,3.5300,Mooring8,157.5115,164.2117,187.5859,5.3560
135deg,HL9,7,2.5000,3.8000,Mooring1,151.4037,140.8591,173.8073,5.4942
135deg,HL9,7,2.5000,3.8000,Mooring2,138.5669,139.4895,193.8980,10.7063
135deg,HL9,7,2.5000,3.8000,Mooring3,139.3211,154.5164,203.5013,9.0616
135deg,HL9,7,2.5000,3.8000,Mooring4,167.8717,190.6940,231.8187,6.5899
135deg,HL9,7,2.5000,3.8000,Mooring5,159.4896,150.3334,169.4089,1.8348
135deg,HL9,7,2.5000,3.8000,Mooring6,131.4175,126.9426,199.3284,11.0337
135deg,HL9,7,2.5000,3.8000,Mooring7,137.7032,142.4502,203.9219,9.6479
135deg,HL9,7,2.5000,3.8000,Mooring8,158.1929,170.8701,210.1616,8.8567
135deg,HL9,8,2.8300,4.0400,Mooring1,151.7257,137.3162,185.2197,7.9826
135deg,HL9,8,2.8300,4.0400,Mooring2,139.3404,138.3294,213.9945,11.4538
135deg,HL9,8,2.8300,4.0400,Mooring3,140.1512,157.8921,226.7052,12.8637
135deg,HL9,8,2.8300,4.0400,Mooring4,168.4003,197.3631,257.4934,11.4191
135deg,HL9,8,2.8300,4.0400,Mooring5,158.9974,147.7036,174.1118,3.0023
135deg,HL9,8,2.8300,4.0400,Mooring6,125.9342,123.9471,237.5910,16.2954
135deg,HL9,8,2.8300,4.0400,Mooring7,131.9319,141.3807,242.4211,20.1760
135deg,HL9,8,2.8300,4.0400,Mooring8,155.9790,173.5255,235.1439,14.9107
135deg,HL9,9,3.1700,4.2700,Mooring1,150.1588,133.5916,203.7297,9.0413
135deg,HL9,9,3.1700,4.2700,Mooring2,137.4032,136.9040,258.4980,20.8984
135deg,HL9,9,3.1700,4.2700,Mooring3,139.1693,161.0830,269.3111,18.1887
135deg,HL9,9,3.1700,4.2700,Mooring4,170.0809,204.1935,282.9835,17.7530
135deg,HL9,9,3.1700,4.2700,Mooring5,157.9550,144.9572,182.4624,4.6643
135deg,HL9,9,3.1700,4.2700,Mooring6,121.3298,120.6204,276.8836,19.5135
135deg,HL9,9,3.1700,4.2700,Mooring7,128.1159,139.8490,266.2284,21.3083
135deg,HL9,9,3.1700,4.2700,Mooring8,155.3949,176.0776,253.5376,19.3409
135deg,HL11,1,0.5000,1.8800,Mooring1,157.2035,157.1920,158.3967,0.1242
135deg,HL11,1,0.5000,1.8800,Mooring2,146.4520,146.4227,147.6063,0.0687
135deg,HL11,1,0.5000,1.8800,Mooring3,143.5971,143.5820,144.7315,0.1209
135deg,HL11,1,0.5000,1.8800,Mooring4,162.3683,162.3650,164.0177,0.1549
135deg,HL11,1,0.5000,1.8800,Mooring5,162.6242,162.6220,163.3690,0.0737
135deg,HL11,1,0.5000,1.8800,Mooring6,144.5173,144.5566,146.1791,0.0717
135deg,HL11,1,0.5000,1.8800,Mooring7,148.5931,148.6229,149.9194,0.0902
135deg,HL11,1,0.5000,1.8800,Mooring8,159.3930,159.4017,160.4197,0.1396
135deg,HL11,2,0.8300,2.4200,Mooring1,156.6337,156.5913,159.2375,0.0974
135deg,HL11,2,0.8300,2.4200,Mooring2,145.9226,145.8330,148.7479,0.2449
135deg,HL11,2,0.8300,2.4200,Mooring3,143.5682,143.5001,146.4842,0.1923
135deg,HL11,2,0.8300,2.4200,Mooring4,163.1743,163.1698,167.0946,0.3458
135deg,HL11,2,0.8300,2.4200,Mooring5,162.2268,162.2285,164.1703,0.2232
135deg,HL11,2,0.8300,2.4200,Mooring6,143.0269,143.0816,147.7854,0.4359
135deg,HL11,2,0.8300,2.4200,Mooring7,147.3530,147.4151,151.5413,0.4631
135deg,HL11,2,0.8300,2.4200,Mooring8,159.3075,159.3362,161.7981,0.2167
135deg,HL11,3,1.1700,2.8700,Mooring1,155.9737,155.9087,162.4861,1.0002
135deg,HL11,3,1.1700,2.8700,Mooring2,145.2372,145.0955,152.0239,0.7621
135deg,HL11,3,1.1700,2.8700,Mooring3,143.3831,143.2719,149.2481,0.4135
135deg,HL11,3,1.1700,2.8700,Mooring4,164.0305,164.0252,171.4399,0.8234
135deg,HL11,3,1.1700,2.8700,Mooring5,161.7678,161.7715,165.5988,0.5317
135deg,HL11,3,1.1700,2.8700,Mooring6,141.0231,141.1087,150.2278,0.3891
135deg,HL11,3,1.1700,2.8700,Mooring7,145.6553,145.7536,154.4622,0.5975
135deg,HL11,3,1.1700,2.8700,Mooring8,159.0799,159.1272,165.3619,0.8879
135deg,HL11,4,1.5000,3.2500,Mooring1,155.2659,154.8497,166.2768,2.0863
135deg,HL11,4,1.5000,3.2500,Mooring2,144.4266,144.1141,157.3073,1.9238
135deg,HL11,4,1.5000,3.2500,Mooring3,143.0835,143.1323,154.3237,1.1993
135deg,HL11,4,1.5000,3.2500,Mooring4,164.8970,165.4472,179.8072,2.5603
135deg,HL11,4,1.5000,3.2500,Mooring5,161.2774,161.0247,167.5505,0.9351
135deg,HL11,4,1.5000,3.2500,Mooring6,138.6737,138.6014,155.1851,1.0915
135deg,HL11,4,1.5000,3.2500,Mooring7,143.6257,143.8512,159.0227,1.2196
135deg,HL11,4,1.5000,3.2500,Mooring8,158.7259,159.1186,170.5613,1.8342
135deg,HL11,5,1.8300,3.5900,Mooring1,154.6150,152.8642,169.7163,2.8057
135deg,HL11,5,1.8300,3.5900,Mooring2,143.4080,142.8038,162.8948,2.7510
135deg,HL11,5,1.8300,3.5900,Mooring3,142.4715,143.6766,161.6573,2.1414
135deg,HL11,5,1.8300,3.5900,Mooring4,165.5081,168.5078,191.3304,4.9286
135deg,HL11,5,1.8300,3.5900,Mooring5,160.8785,159.5587,170.1571,1.4298
135deg,HL11,5,1.8300,3.5900,Mooring6,136.1466,135.3831,164.7140,3.1230
135deg,HL11,5,1.8300,3.5900,Mooring7,141.1798,141.9850,168.8175,3.3095
135deg,HL11,5,1.8300,3.5900,Mooring8,158.0887,159.9392,176.2887,3.0787
135deg,HL11,6,2.1700,3.9100,Mooring1,153.7216,146.8338,170.5656,3.1954
135deg,HL11,6,2.1700,3.9100,Mooring2,142.1708,140.8137,165.1268,2.4827
135deg,HL11,6,2.1700,3.9100,Mooring3,141.8195,148.4020,176.0324,3.6517
135deg,HL11,6,2.1700,3.9100,Mooring4,166.4350,179.2733,211.3158,6.5854
135deg,HL11,6,2.1700,3.9100,Mooring5,160.2962,154.9391,170.7264,1.7716
135deg,HL11,6,2.1700,3.9100,Mooring6,133.0858,130.6929,182.8376,9.1106
135deg,HL11,6,2.1700,3.9100,Mooring7,138.3914,141.9837,179.6734,4.4800
135deg,HL11,6,2.1700,3.9100,Mooring8,157.4749,165.2541,189.5736,5.2430
135deg,HL11,7,2.5000,4.2000,Mooring1,151.3788,140.7826,171.9066,3.3279
135deg,HL11,7,2.5000,4.2000,Mooring2,138.4009,139.2384,180.3742,3.8811
135deg,HL11,7,2.5000,4.2000,Mooring3,139.1125,154.1740,196.6751,6.7576
135deg,HL11,7,2.5000,4.2000,Mooring4,167.7695,190.5800,224.3083,2.8430
135deg,HL11,7,2.5000,4.2000,Mooring5,159.5300,150.3461,170.2978,1.5962
135deg,HL11,7,2.5000,4.2000,Mooring6,131.4594,126.8839,206.7737,12.1308
135deg,HL11,7,2.5000,4.2000,Mooring7,137.7234,142.4661,202.1976,7.7891
135deg,HL11,7,2.5000,4.2000,Mooring8,158.1594,170.8586,200.5754,3.0955
135deg,HL11,8,2.8300,4.4700,Mooring1,151.6201,137.3891,178.9428,3.2580
135deg,HL11,8,2.8300,4.4700,Mooring2,138.9868,137.9204,195.8724,3.9528
135deg,HL11,8,2.8300,4.4700,Mooring3,139.7542,157.0852,217.9265,6.4272
135deg,HL11,8,2.8300,4.4700,Mooring4,168.2674,196.7655,239.3202,3.9247
135deg,HL11,8,2.8300,4.4700,Mooring5,159.0482,147.8991,177.0939,3.5328
135deg,HL11,8,2.8300,4.4700,Mooring6,126.0609,123.9962,235.6127,16.7284
135deg,HL11,8,2.8300,4.4700,Mooring7,132.0666,141.3648,221.6068,8.6986
135deg,HL11,8,2.8300,4.4700,Mooring8,156.0024,173.2934,215.1539,7.7308
135deg,HL11,9,3.1700,4.7200,Mooring1,149.9461,132.6445,192.1030,4.6260
135deg,HL11,9,3.1700,4.7200,Mooring2,136.7786,135.7646,225.4449,5.1284
135deg,HL11,9,3.1700,4.7200,Mooring3,138.5008,160.1256,253.2611,5.3094
135deg,HL11,9,3.1700,4.7200,Mooring4,169.9071,204.8094,280.8328,12.8387
135deg,HL11,9,3.1700,4.7200,Mooring5,158.0062,144.4756,181.3343,4.6740
135deg,HL11,9,3.1700,4.7200,Mooring6,121.5817,119.9139,266.2942,24.1541
135deg,HL11,9,3.1700,4.7200,Mooring7,128.3964,139.9962,242.2302,10.0874
135deg,HL11,9,3.1700,4.7200,Mooring8,155.4792,176.6407,246.4664,13.1011
135deg,HL13,1,0.5000,2.0400,Mooring1,157.2136,157.1904,158.3836,0.1186
135deg,HL13,1,0.5000,2.0400,Mooring2,146.4619,146.4198,147.6626,0.1288
135deg,HL13,1,0.5000,2.0400,Mooring3,143.5873,143.5791,144.7608,0.1279
135deg,HL13,1,0.5000,2.0400,Mooring4,162.3581,162.3658,164.1416,0.2018
135deg,HL13,1,0.5000,2.0400,Mooring5,162.6243,162.6208,163.3523,0.0782
135deg,HL13,1,0.5000,2.0400,Mooring6,144.4966,144.5476,146.2585,0.1115
135deg,HL13,1,0.5000,2.0400,Mooring7,148.5721,148.6149,149.9647,0.1095
135deg,HL13,1,0.5000,2.0400,Mooring8,159.3717,159.3992,160.4049,0.1344
135deg,HL13,2,0.8300,2.6300,Mooring1,156.6459,156.5955,159.6526,0.3213
135deg,HL13,2,0.8300,2.6300,Mooring2,145.9328,145.8343,149.3268,0.3982
135deg,HL13,2,0.8300,2.6300,Mooring3,143.5676,143.4961,146.4780,0.0871
135deg,HL13,2,0.8300,2.6300,Mooring4,163.1636,163.1637,166.9657,0.3086
135deg,HL13,2,0.8300,2.6300,Mooring5,162.2369,162.2297,164.0555,0.2346
135deg,HL13,2,0.8300,2.6300,Mooring6,142.9956,143.0621,147.7418,0.2176
135deg,HL13,2,0.8300,2.6300,Mooring7,147.3113,147.3920,151.4396,0.2862
135deg,HL13,2,0.8300,2.6300,Mooring8,159.2831,159.3238,162.0148,0.2476
135deg,HL13,3,1.1700,3.1200,Mooring1,155.9960,155.9165,162.7977,1.2446
135deg,HL13,3,1.1700,3.1200,Mooring2,145.2474,145.0955,153.6202,1.2079
135deg,HL13,3,1.1700,3.1200,Mooring3,143.3725,143.2616,150.9670,0.9985
135deg,HL13,3,1.1700,3.1200,Mooring4,164.0000,164.0103,172.2791,1.1224
135deg,HL13,3,1.1700,3.1200,Mooring5,161.7779,161.7766,165.7183,0.6072
135deg,HL13,3,1.1700,3.1200,Mooring6,140.9915,141.0933,151.3630,0.6571
135deg,HL13,3,1.1700,3.1200,Mooring7,145.6037,145.7304,154.9768,0.5621
135deg,HL13,3,1.1700,3.1200,Mooring8,159.0448,159.1105,165.8446,0.9997
135deg,HL13,4,1.5000,3.5300,Mooring1,155.2786,154.8218,166.5335,2.0113
135deg,HL13,4,1.5000,3.5300,Mooring2,144.4161,144.0919,156.3896,1.3161
135deg,HL13,4,1.5000,3.5300,Mooring3,143.0423,143.1316,155.6346,1.5989
135deg,HL13,4,1.5000,3.5300,Mooring4,164.8563,165.4841,179.5583,2.5273
135deg,HL13,4,1.5000,3.5300,Mooring5,161.2976,161.0069,167.7207,0.9566
135deg,HL13,4,1.5000,3.5300,Mooring6,138.6528,138.5765,156.7218,1.6120
135deg,HL13,4,1.5000,3.5300,Mooring7,143.5842,143.8472,161.5144,1.8367
135deg,HL13,4,1.5000,3.5300,Mooring8,158.7000,159.1371,171.2664,2.0205
135deg,HL13,5,1.8300,3.9100,Mooring1,154.6054,152.8289,168.8682,2.1115
135deg,HL13,5,1.8300,3.9100,Mooring2,143.3460,142.7475,158.6629,1.1798
135deg,HL13,5,1.8300,3.9100,Mooring3,142.3882,143.6443,163.4887,2.7221
135deg,HL13,5,1.8300,3.9100,Mooring4,165.4672,168.5296,191.2935,5.3417
135deg,HL13,5,1.8300,3.9100,Mooring5,160.8988,159.5541,170.6370,1.6032
135deg,HL13,5,1.8300,3.9100,Mooring6,136.1473,135.4194,168.7725,4.8432
135deg,HL13,5,1.8300,3.9100,Mooring7,141.1790,142.0293,168.9832,3.0035
135deg,HL13,5,1.8300,3.9100,Mooring8,158.0663,159.9693,176.2298,3.2387
135deg,HL13,6,2.1700,4.2500,Mooring1,153.6967,146.4021,167.7730,2.0420
135deg,HL13,6,2.1700,4.2500,Mooring2,142.0459,140.8273,169.5190,3.4665
135deg,HL13,6,2.1700,4.2500,Mooring3,141.6632,149.1340,176.5952,2.3504
135deg,HL13,6,2.1700,4.2500,Mooring4,166.3735,180.2564,211.1137,6.9451
135deg,HL13,6,2.1700,4.2500,Mooring5,160.3265,154.6246,171.2593,1.7370
135deg,HL13,6,2.1700,4.2500,Mooring6,133.1279,130.9682,190.6351,10.7740
135deg,HL13,6,2.1700,4.2500,Mooring7,138.4224,142.5210,184.7116,4.6176
135deg,HL13,6,2.1700,4.2500,Mooring8,157.4643,165.9014,185.0385,2.7563
135deg,HL13,7,2.5000,4.5600,Mooring1,151.2951,140.7594,171.1651,2.5038
135deg,HL13,7,2.5000,4.5600,Mooring2,138.1504,138.9109,175.1166,2.9408
135deg,HL13,7,2.5000,4.5600,Mooring3,138.8407,153.6294,195.7870,4.3489
135deg,HL13,7,2.5000,4.5600,Mooring4,167.6880,190.2676,222.2171,1.6288
135deg,HL13,7,2.5000,4.5600,Mooring5,159.5506,150.4354,171.3519,2.1069
135deg,HL13,7,2.5000,4.5600,Mooring6,131.5536,126.9038,209.8764,14.4074
135deg,HL13,7,2.5000,4.5600,Mooring7,137.8271,142.5061,199.5619,6.0427
135deg,HL13,7,2.5000,4.5600,Mooring8,158.1939,170.7710,196.7366,1.6905
135deg,HL13,8,2.8300,4.8600,Mooring1,151.4414,135.1212,178.1605,3.8285
135deg,HL13,8,2.8300,4.8600,Mooring2,138.4969,136.4038,206.3594,8.4407
135deg,HL13,8,2.8300,4.8600,Mooring3,139.2328,156.9284,224.7965,6.5325
135deg,HL13,8,2.8300,4.8600,Mooring4,168.1550,199.5752,248.1059,4.6544
135deg,HL13,8,2.8300,4.8600,Mooring5,159.0788,146.3598,174.7588,3.8446
135deg,HL13,8,2.8300,4.8600,Mooring6,126.2498,122.1511,230.6311,18.5263
135deg,HL13,8,2.8300,4.8600,Mooring7,132.3050,141.7500,214.3402,6.9193
