heading,line,cond_num,Hs,Tp,elem,static_kN,dyn_mean_kN,dyn_max_kN,dyn_std_kN
135deg,HL15,2,0.8300,2.8300,Fender6,162.3896,162.4899,248.3495,8.7471
135deg,HL15,3,1.1700,3.3500,Fender1,179.7186,180.9951,313.9242,15.4418
135deg,HL15,3,1.1700,3.3500,Fender2,180.3476,181.4085,326.7270,19.7491
135deg,HL15,3,1.1700,3.3500,Fender3,180.9764,181.8232,345.4598,25.1257
135deg,HL15,3,1.1700,3.3500,Fender4,181.6054,182.2388,365.9234,31.1475
135deg,HL15,3,1.1700,3.3500,Fender5,182.2343,182.6551,384.0144,36.3240
135deg,HL15,3,1.1700,3.3500,Fender6,182.8736,183.0602,396.4474,38.4157
135deg,HL15,4,1.5000,3.8000,Fender1,197.4083,199.2407,433.8414,27.2831
135deg,HL15,4,1.5000,3.8000,Fender2,199.2359,200.8654,436.0503,22.7250
135deg,HL15,4,1.5000,3.8000,Fender3,201.0651,202.4542,458.8776,24.5457
135deg,HL15,4,1.5000,3.8000,Fender4,202.8940,204.0093,504.8974,33.8470
135deg,HL15,4,1.5000,3.8000,Fender5,204.7231,205.5457,543.3137,40.6898
135deg,HL15,4,1.5000,3.8000,Fender6,206.5534,207.0993,575.6771,47.4371
135deg,HL15,5,1.8300,4.2000,Fender1,218.6093,220.3204,560.0260,24.8639
135deg,HL15,5,1.8300,4.2000,Fender2,221.6038,223.7586,581.8793,27.0797
135deg,HL15,5,1.8300,4.2000,Fender3,224.6093,226.9513,604.6359,31.5015
135deg,HL15,5,1.8300,4.2000,Fender4,227.6063,229.9742,635.1649,36.0749
135deg,HL15,5,1.8300,4.2000,Fender5,230.6038,232.9974,685.9607,45.4603
135deg,HL15,5,1.8300,4.2000,Fender6,233.6026,236.1069,723.9054,50.1738
135deg,HL15,6,2.1700,4.5600,Fender1,243.7541,242.4499,707.6298,18.0680
135deg,HL15,6,2.1700,4.5600,Fender2,248.0428,248.7523,749.0024,25.5066
135deg,HL15,6,2.1700,4.5600,Fender3,252.3358,254.8514,779.3119,18.3949
135deg,HL15,6,2.1700,4.5600,Fender4,256.6216,260.9242,822.3945,12.8940
135deg,HL15,6,2.1700,4.5600,Fender5,260.9197,267.0439,877.0319,24.5043
135deg,HL15,6,2.1700,4.5600,Fender6,265.2117,273.2289,941.1644,27.9263
135deg,HL15,7,2.5000,4.9000,Fender1,280.5348,268.5660,1004.9985,64.5579
135deg,HL15,7,2.5000,4.9000,Fender2,282.8707,277.1719,1028.6852,53.6575
135deg,HL15,7,2.5000,4.9000,Fender3,285.2077,285.8193,1052.9556,34.5694
135deg,HL15,7,2.5000,4.9000,Fender4,287.5447,294.4219,1087.4347,35.0270
135deg,HL15,7,2.5000,4.9000,Fender5,289.8717,303.1062,1124.8031,42.0088
135deg,HL15,7,2.5000,4.9000,Fender6,292.2102,311.8031,1160.1713,46.6278
135deg,HL15,8,2.8300,5.2200,Fender1,304.2167,299.5850,1344.3409,127.3366
135deg,HL15,8,2.8300,5.2200,Fender2,310.7671,310.1190,1362.7664,120.8077
135deg,HL15,8,2.8300,5.2200,Fender3,317.3191,320.7411,1391.2256,120.5483
135deg,HL15,8,2.8300,5.2200,Fender4,323.8984,331.3924,1427.4943,121.8526
135deg,HL15,8,2.8300,5.2200,Fender5,330.4668,342.0862,1462.1437,120.1074
135deg,HL15,8,2.8300,5.2200,Fender6,337.0519,352.9034,1475.0278,113.1265
135deg,HL15,9,3.1700,5.5200,Fender1,341.5602,334.9861,1555.2056,136.4187
135deg,HL15,9,3.1700,5.5200,Fender2,349.4175,347.8769,1586.0651,126.9510
135deg,HL15,9,3.1700,5.5200,Fender3,357.2896,360.9846,1620.8995,116.3526
135deg,HL15,9,3.1700,5.5200,Fender4,365.1747,374.2115,1621.3462,91.7296
135deg,HL15,9,3.1700,5.5200,Fender5,373.0825,387.6356,1624.8523,75.1126
135deg,HL15,9,3.1700,5.5200,Fender6,380.9808,401.2201,1615.3351,57.7759
135deg,HL17,1,0.5000,2.3300,Fender1,153.2505,153.6595,176.6547,3.2140
135deg,HL17,1,0.5000,2.3300,Fender2,151.9357,152.2665,176.9893,3.5150
135deg,HL17,1,0.5000,2.3300,Fender3,150.6111,150.8737,177.3230,3.8149
135deg,HL17,1,0.5000,2.3300,Fender4,149.2965,149.4813,177.6564,4.1013
135deg,HL17,1,0.5000,2.3300,Fender5,147.9818,148.0893,177.9889,4.3821
135deg,HL17,1,0.5000,2.3300,Fender6,146.6580,146.6976,178.3213,4.6711
135deg,HL17,2,0.8300,3.0100,Fender1,164.7700,165.5537,227.7808,5.3586
135deg,HL17,2,0.8300,3.0100,Fender2,164.3108,164.9530,230.5852,5.0408
135deg,HL17,2,0.8300,3.0100,Fender3,163.8716,164.3528,233.3973,5.2041
135deg,HL17,2,0.8300,3.0100,Fender4,163.4123,163.7529,237.8145,6.0893
135deg,HL17,2,0.8300,3.0100,Fender5,162.9531,163.1531,244.2989,7.2906
135deg,HL17,2,0.8300,3.0100,Fender6,162.5034,162.5539,250.9080,8.6514
135deg,HL17,3,1.1700,3.5600,Fender1,179.8406,181.0989,313.1930,15.2099
135deg,HL17,3,1.1700,3.5600,Fender2,180.4696,181.5075,329.8078,20.4729
135deg,HL17,3,1.1700,3.5600,Fender3,181.0982,181.9182,349.6382,24.5820
135deg,HL17,3,1.1700,3.5600,Fender4,181.7272,182.3305,370.0648,29.5709
135deg,HL17,3,1.1700,3.5600,Fender5,182.3561,182.7413,390.8769,34.8885
135deg,HL17,3,1.1700,3.5600,Fender6,182.9857,183.1475,412.6035,40.3361
135deg,HL17,4,1.5000,4.0400,Fender1,197.6559,199.5513,420.5244,13.1190
135deg,HL17,4,1.5000,4.0400,Fender2,199.4440,201.1011,443.7386,17.6182
135deg,HL17,4,1.5000,4.0400,Fender3,201.2332,202.6310,464.0714,23.0957
135deg,HL17,4,1.5000,4.0400,Fender4,203.0326,204.1945,498.6836,30.7550
135deg,HL17,4,1.5000,4.0400,Fender5,204.8220,205.7695,542.4697,40.7797
135deg,HL17,4,1.5000,4.0400,Fender6,206.6125,207.2341,571.1162,47.1839
135deg,HL17,5,1.8300,4.4700,Fender1,219.2127,220.0289,555.0312,19.4175
135deg,HL17,5,1.8300,4.4700,Fender2,222.0884,223.6727,575.7146,13.6885
135deg,HL17,5,1.8300,4.4700,Fender3,224.9658,227.0726,601.3608,15.5038
135deg,HL17,5,1.8300,4.4700,Fender4,227.8436,230.3123,632.8894,17.6872
135deg,HL17,5,1.8300,4.4700,Fender5,230.7223,233.6208,672.6589,23.7728
135deg,HL17,5,1.8300,4.4700,Fender6,233.6013,237.1046,720.2715,28.1353
135deg,HL17,6,2.1700,4.8600,Fender1,245.0489,241.8365,772.0460,46.2758
135deg,HL17,6,2.1700,4.8600,Fender2,249.0625,248.4975,791.3580,47.0501
135deg,HL17,6,2.1700,4.8600,Fender3,253.0889,255.1655,827.6962,36.2278
135deg,HL17,6,2.1700,4.8600,Fender4,257.1078,261.7421,890.3273,50.0828
135deg,HL17,6,2.1700,4.8600,Fender5,261.1389,268.3742,934.8372,59.3223
135deg,HL17,6,2.1700,4.8600,Fender6,265.1629,275.1129,974.5505,55.4529
135deg,HL17,7,2.5000,5.2200,Fender1,282.5469,269.8777,1103.0909,96.0848
135deg,HL17,7,2.5000,5.2200,Fender2,284.5105,278.3807,1127.7159,87.4462
135deg,HL17,7,2.5000,5.2200,Fender3,286.4634,286.9848,1147.6489,76.5246
135deg,HL17,7,2.5000,5.2200,Fender4,288.4268,295.6352,1164.0895,69.9816
135deg,HL17,7,2.5000,5.2200,Fender5,290.3809,304.3383,1194.8497,76.2583
135deg,HL17,7,2.5000,5.2200,Fender6,292.3445,313.1745,1221.4940,76.4871
135deg,HL17,8,2.8300,5.5500,Fender1,307.1576,300.8822,1359.2417,132.8329
135deg,HL17,8,2.8300,5.5500,Fender2,313.1906,311.8003,1412.5497,133.9437
135deg,HL17,8,2.8300,5.5500,Fender3,319.2329,322.8844,1455.6647,129.7213
135deg,HL17,8,2.8300,5.5500,Fender4,325.2829,334.0401,1470.2014,115.4658
135deg,HL17,8,2.8300,5.5500,Fender5,331.3398,345.5428,1489.9023,106.2875
135deg,HL17,8,2.8300,5.5500,Fender6,337.4032,357.2800,1514.2842,103.6405
135deg,HL17,9,3.1700,5.8700,Fender1,342.1703,335.4939,1602.9895,130.7746
135deg,HL17,9,3.1700,5.8700,Fender2,349.9211,348.3548,1627.8607,127.9262
135deg,HL17,9,3.1700,5.8700,Fender3,357.6862,361.4872,1639.6615,113.7587
135deg,HL17,9,3.1700,5.8700,Fender4,365.4641,374.7606,1646.8285,96.9117
135deg,HL17,9,3.1700,5.8700,Fender5,373.2445,388.2545,1642.9523,84.3885
135deg,HL17,9,3.1700,5.8700,Fender6,381.0458,401.9258,1647.3066,74.4118
135deg,HL19,1,0.5000,2.4700,Fender1,153.2681,153.6793,176.0029,2.7380
135deg,HL19,1,0.5000,2.4700,Fender2,151.9630,152.2900,175.5641,2.8600
135deg,HL19,1,0.5000,2.4700,Fender3,150.6580,150.9011,175.1259,2.8809
135deg,HL19,1,0.5000,2.4700,Fender4,149.3434,149.5125,175.0904,2.8815
